what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1384220972097
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384220972324
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384220972377
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384220977831
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384220977831
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1384220978707
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384220978875
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384220978938
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384220984483
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384220984483
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1384220989514
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384220990679
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384220995055
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384220998209
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384221055097
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1384221058139
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1384221074863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384221135072
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384221140818
error,log,,,"Can't initialize AbstractMetricSource for GateKeeper.java",1384221141001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384221145319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384221149804
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384221150155
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384221150223
error,log,,,"Can't initialize AbstractMetricSource for GateKeeper.java",1384221150484
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1384221159000
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384221159220
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384221159269
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384221172163
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384221172163
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1384221177536
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384221177714
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384221177762
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384221180583
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384221180583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384221609023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384222318546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384222795944
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384229233303
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1384229238815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384229353650
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384229356671
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384229357021
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384229357066
error,log,,,"Can't initialize AbstractMetricSource for GateKeeper.java",1384229357396
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384229365915
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384229376228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384229387751
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384229387855
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384229389743
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384229389825
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384229565050
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384229992080
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384230257882
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384230631771
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1384230631782
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384230631997
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384230632062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384230699922
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384232144119
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384232145437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384232146001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384232362724
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384232364281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384234842285
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384234844279
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384234846982
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384234847648
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384234848659
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384234976961
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384236634316
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384236637022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1384237561265
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384237563367
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1384237570696
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384237570880
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384237570936
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1384237584529
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384237584707
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1384237584761
